source,destination,weight,alpha_out,alpha_in
AD,BE,4.700480365792417,0.5059,0.5355
AD,BR,5.8664680569332965,0.4233,0.4484
AD,DE,6.748759547491679,0.3688,0.4695
AD,ES,7.982416346827733,0.303,0.3708
AD,FR,5.768320995793772,0.4297,0.4978
AD,GB,5.652489180268651,0.4375,0.5232
AD,IL,5.799092654460526,0.4277,0.4771
AD,IN,6.3080984415095305,0.3952,0.4657
AD,US,8.748463629942055,0.2675,0.4063
AE,AM,6.573680166960646,0.3766,0.3693
AE,AR,5.981414211254481,0.4115,0.4517
AE,AT,5.717027701406222,0.4281,0.459
AE,AU,6.726233402358747,0.3681,0.4197
AE,BD,4.7535901911063645,0.4943,0.4732
AE,BE,7.249215057114389,0.3404,0.3809
AE,BG,7.367077059881012,0.3344,0.3448
AE,BR,6.415096959171596,0.3857,0.4159
AE,BY,6.532334292222349,0.379,0.3939
AE,CA,8.738895704934043,0.2721,0.341
AE,CH,5.968707559985366,0.4123,0.4614
AE,CN,6.714170529909472,0.3688,0.4366
AE,CO,4.653960350157523,0.5017,0.5128
AE,CY,4.68213122712422,0.4996,0.4962
AE,CZ,7.321188556739478,0.3367,0.3862
AE,DE,9.210040326967182,0.2535,0.3559
AE,DO,5.19295685089021,0.4629,0.4105
AE,EE,7.151485463904735,0.3454,0.3553
AE,EG,8.222285073872717,0.2941,0.2763
AE,ES,8.125926802707886,0.2984,0.3642
AE,ET,5.043425116919247,0.4734,0.4265
AE,FI,7.6708948313621175,0.3195,0.3703
AE,FR,8.512582578858554,0.2815,0.3567
AE,GB,9.151863442217207,0.2557,0.3498
AE,GE,6.625392368007956,0.3737,0.3554
AE,HK,7.370230641807081,0.3342,0.3819
AE,HR,5.583496308781699,0.4367,0.4285
AE,HU,4.634728988229636,0.5031,0.5269
AE,ID,6.257667587882639,0.3949,0.4022
AE,IE,5.968707559985366,0.4123,0.4376
AE,IL,6.804614520062624,0.3638,0.4194
AE,IN,10.473647554347222,0.2095,0.2805
AE,IR,7.1180162044653335,0.3471,0.3527
AE,IT,7.962067308753666,0.3058,0.3566
AE,JO,6.0844994130751715,0.4052,0.3633
AE,JP,8.499640032168648,0.2821,0.3448
AE,KR,6.267200548541362,0.3943,0.425
AE,LK,5.634789603169249,0.4334,0.4232
AE,LV,4.812184355372417,0.49,0.4957
AE,MX,4.653960350157523,0.5017,0.5237
AE,MY,7.950149887652018,0.3064,0.3223
AE,NG,8.224431573221159,0.294,0.2996
AE,NL,7.9603236291488395,0.3059,0.3756
AE,NO,5.4116460518550396,0.4481,0.4859
AE,NP,4.948759890378168,0.4801,0.4693
AE,NZ,5.14166355650266,0.4665,0.4955
AE,PH,5.840641657373398,0.4203,0.4345
AE,PK,7.605890001053122,0.3226,0.3237
AE,PL,7.685243607975833,0.3188,0.385
AE,PS,4.68213122712422,0.4996,0.4598
AE,PT,7.1929342212158,0.3433,0.3672
AE,RO,5.568344503761097,0.4377,0.4678
AE,RS,5.594711379601839,0.436,0.4512
AE,RU,9.895354569305939,0.2286,0.3196
AE,SE,6.257667587882639,0.3949,0.4505
AE,SG,8.33758794211651,0.2891,0.3348
AE,SM,4.836281906951478,0.4882,0.5616
AE,TH,4.875197323201151,0.4854,0.4943
AE,TR,6.826545223556594,0.3626,0.3881
AE,TW,4.8283137373023015,0.4888,0.5285
AE,TZ,5.220355825078324,0.4611,0.4084
AE,UA,7.524021415206125,0.3266,0.3991
AE,US,11.526650839588704,0.1786,0.3049
AE,UZ,5.0369526024136295,0.4738,0.4248
AF,AE,6.71174039505618,0.3491,0.3438
AF,CA,7.108244139731541,0.3265,0.4171
AF,GE,5.231108616854587,0.4457,0.4429
AF,IN,5.488937726156687,0.4273,0.5144
AF,IR,7.069023426578259,0.3287,0.3553
AF,KE,5.2832037287379885,0.4419,0.4366
AF,NG,6.2422232654551655,0.3775,0.4014
AF,PK,4.912654885736052,0.4693,0.4836
AF,RO,6.396929655216146,0.3679,0.4175
AG,US,6.095824562432225,,0.5341
AI,US,6.403574197934815,,0.5174
AL,AT,5.056245805348308,0.4682,0.5025
AL,BE,6.293419278846481,0.3871,0.4329
AL,CH,4.770684624465665,0.489,0.5391
AL,CZ,4.6443908991413725,0.4986,0.5477
AL,DE,8.643120748014027,0.2684,0.3794
AL,FR,6.56244409369372,0.3713,0.4521
AL,GB,7.529406457837013,0.3195,0.4216
AL,IE,4.727387818712341,0.4923,0.5202
AL,IN,6.173786103901937,0.3943,0.4734
AL,IT,7.505492274737424,0.3207,0.3785
AL,MD,6.068425588244111,0.4008,0.3871
AL,ME,5.71042701737487,0.4235,0.3977
AL,NO,5.605802066295998,0.4303,0.4734
AL,NZ,7.729295674310482,0.3097,0.3466
AL,PL,5.6240175061873385,0.4291,0.4978
AL,RO,7.622174594817622,0.3149,0.3527
AL,RS,8.60995467149755,0.2698,0.2923
AL,RU,4.718498871295094,0.4929,0.5815
AL,TR,4.672828834461906,0.4964,0.5238
AL,US,9.594377532670727,0.2309,0.3723
AL,XK,7.92443418488756,0.3004,0.362
AM,AE,5.860786223465865,0.4187,0.3941
AM,AR,5.662960480135946,0.4313,0.4713
AM,AU,6.131226489483141,0.402,0.4534
AM,BE,4.8283137373023015,0.4889,0.5265
AM,BG,5.117993812416755,0.4681,0.4783
AM,BR,4.867534450455582,0.4861,0.5143
AM,BY,6.1779441140506,0.3991,0.4145
AM,CA,6.838405200847344,0.3612,0.4312
AM,CY,7.333023014386481,0.3352,0.3316
AM,CZ,4.68213122712422,0.4998,0.5451
AM,DE,9.355911495295402,0.2463,0.3501
AM,EE,5.19295685089021,0.4629,0.4726
AM,ES,4.68213122712422,0.4998,0.5595
AM,FR,6.591673732008658,0.375,0.4505
AM,GB,9.136047767394327,0.2547,0.3504
AM,GE,6.93828448401696,0.3558,0.3382
AM,IE,6.2878585601617845,0.3926,0.4186
AM,IL,6.7580945044277305,0.3657,0.4219
AM,IN,7.689828668736484,0.3175,0.3937
AM,IR,7.07326971745971,0.3486,0.3551
AM,KZ,6.81783057145415,0.3624,0.3662
AM,NL,6.883462586413092,0.3588,0.429
AM,PL,7.05617528410041,0.3495,0.4164
AM,PT,5.459585514144159,0.4447,0.4681
AM,RS,4.663439094112067,0.5012,0.5155
AM,RU,10.630359602497695,0.2025,0.2935
AM,SE,5.749392985908253,0.4258,0.4808
AM,SG,6.6052979209482015,0.3742,0.4209
AM,TH,5.777652323222656,0.424,0.4334
AM,TR,6.517671272912275,0.3792,0.4051
AM,UA,8.40357646462927,0.2848,0.3582
AM,US,10.70245764183374,0.2003,0.332
AM,UZ,5.883322388488279,0.4173,0.3664
AO,AM,4.736198448394496,0.4979,0.4892
AO,BR,7.132497551660044,0.332,0.3768
AO,IN,5.298317366548036,0.4544,0.5265
AO,PT,7.222566018822171,0.3267,0.3657
AO,US,5.214935757608986,0.4607,0.5849
AQ,AU,4.6443908991413725,,0.5496
AR,AM,7.160845906664299,0.3853,0.3374
AR,AT,6.870053411798126,0.4006,0.3918
AR,AU,9.070618428801046,0.2981,0.3096
AR,BE,7.07326971745971,0.3899,0.39
AR,BO,8.639587799629844,0.3159,0.2793
AR,BR,9.79434210527533,0.2704,0.2611
AR,BY,7.892452043520352,0.3493,0.3237
AR,CA,9.660205067381032,0.2753,0.3042
AR,CH,8.64979915596426,0.3154,0.3253
AR,CL,9.614871710924255,0.277,0.245
AR,CN,5.537334267018537,0.4789,0.5052
AR,CO,11.072107752919068,0.2275,0.2013
AR,CR,6.137727054086234,0.4419,0.4011
AR,CW,4.663439094112067,0.5382,0.4787
AR,CZ,7.471363088187097,0.3696,0.3787
AR,DE,10.682628926262934,0.2398,0.3015
AR,DK,7.976938756959434,0.3453,0.3479
AR,DO,5.8998973535824915,0.4562,0.3617
AR,EC,8.648572269472618,0.3155,0.255
AR,EE,5.318119993844216,0.4931,0.4641
AR,EG,4.762173934797756,0.5312,0.4767
AR,ES,10.543523998690803,0.2444,0.2691
AR,FI,6.8308742346461795,0.4027,0.4131
AR,FR,9.038483865029992,0.2994,0.3346
AR,GB,10.463160481696102,0.247,0.3007
AR,GR,4.718498871295094,0.5343,0.5171
AR,GT,4.663439094112067,0.5382,0.4726
AR,HK,7.836369760545124,0.3519,0.3592
AR,HU,7.591357046698551,0.3637,0.3486
AR,ID,5.135798437050262,0.5053,0.4741
AR,IL,6.934397209928558,0.3972,0.4125
AR,IN,9.475393326367602,0.2822,0.3168
AR,IT,9.03097444300786,0.2997,0.3102
AR,JP,7.32052696227274,0.3771,0.4001
AR,KR,6.375024819828097,0.4281,0.4187
AR,LK,4.852030263919617,0.5248,0.4781
AR,LT,5.288267030694535,0.4951,0.4514
AR,MX,10.208137355405476,0.2557,0.2395
AR,NG,6.579251212010101,0.4166,0.3819
AR,NL,8.939449862164238,0.3034,0.3328
AR,NO,5.855071922202427,0.459,0.4578
AR,NZ,8.014666370464942,0.3436,0.3331
AR,PA,4.912654885736052,0.5206,0.4207
AR,PE,9.266437111328052,0.2903,0.2571
AR,PH,8.320448113956559,0.3297,0.3035
AR,PK,4.61512051684126,0.5417,0.5055
AR,PL,8.101980731853192,0.3396,0.3654
AR,PR,4.709530201312334,0.5349,0.4915
AR,PT,8.212568398234145,0.3345,0.3182
AR,PY,6.448889394146858,0.4239,0.3417
AR,RO,7.21081845347222,0.3827,0.3733
AR,RS,6.152732694704104,0.441,0.4164
AR,RU,8.937218450855731,0.3035,0.3572
AR,SE,7.9105906122564775,0.3484,0.3645
AR,SG,6.025865973825314,0.4486,0.4543
AR,SI,6.429719478039138,0.425,0.3915
AR,SK,5.641907070938114,0.4723,0.4548
AR,TH,4.859812404361672,0.5243,0.4954
AR,TR,7.755338812846501,0.3558,0.3409
AR,UA,9.031692060548524,0.2996,0.3316
AR,UG,5.968707559985366,0.452,0.3852
AR,US,13.084964683365651,0.1732,0.2595
AR,UY,9.745253547271233,0.2722,0.2216
AR,VE,9.460554194813056,0.2828,0.2576
AR,VN,4.8283137373023015,0.5265,0.5101
AR,ZA,5.71042701737487,0.4679,0.451
AT,AE,5.135798437050262,0.5193,0.4425
AT,AL,7.4798641311650265,0.3842,0.3185
AT,AR,7.603897968521881,0.3781,0.3636
AT,AU,9.170663554823284,0.3088,0.3056
AT,BA,5.948034989180646,0.4679,0.4163
AT,BD,5.111987788356544,0.5209,0.4469
AT,BE,8.509161019718974,0.3363,0.3217
AT,BG,6.79346613258001,0.4197,0.3749
AT,BN,5.081404364984463,0.523,
AT,BR,8.734077192559303,0.3267,0.3022
AT,BY,6.393590753950631,0.4418,0.4018
AT,CA,9.81126260849361,0.2842,0.2986
AT,CH,10.240709508047887,0.2688,0.2642
AT,CN,7.487733761436444,0.3838,0.3965
AT,CO,5.5093883366279774,0.495,0.4532
AT,CZ,9.137124309644923,0.3101,0.3044
AT,DE,12.369703956102649,0.2038,0.2492
AT,DK,7.707512194600341,0.373,0.3606
AT,EE,7.57353126274595,0.3795,0.334
AT,ES,9.056489647157923,0.3134,0.3242
AT,FI,8.215817791832453,0.3493,0.3448
AT,FR,10.015476054484175,0.2767,0.2971
AT,GB,10.555812738575819,0.258,0.2975
AT,GE,5.455321115357702,0.4985,0.4275
AT,GR,7.5443321080536885,0.381,0.3468
AT,HK,7.7886260656250315,0.3692,0.3615
AT,HR,7.60688453121963,0.3779,0.3139
AT,HU,8.698681067461614,0.3282,0.2984
AT,ID,4.77912349311153,0.5436,0.4995
AT,IE,8.716371865276615,0.3275,0.2979
AT,IL,8.267705664762426,0.347,0.3475
AT,IN,9.65059330557001,0.2902,0.3101
AT,IR,5.855071922202427,0.4735,0.4254
AT,IT,9.73186851887531,0.2871,0.2831
AT,JP,7.889084407035514,0.3644,0.3724
AT,KG,5.6937321388027,0.4834,0.411
AT,LV,6.386879319362645,0.4422,0.3926
AT,NG,5.0238805208462765,0.5268,0.4801
AT,NL,10.133209419210461,0.2726,0.287
AT,NO,8.852950887099581,0.3217,0.3059
AT,NZ,5.860786223465865,0.4732,0.4488
AT,PA,4.61512051684126,0.5552,0.4444
AT,PK,6.324358962381311,0.4458,0.392
AT,PL,8.782015969721936,0.3247,0.3356
AT,PT,8.144388865547622,0.3526,0.3213
AT,RO,8.434246270595311,0.3396,0.3153
AT,RS,7.5740450053721995,0.3795,0.3394
AT,RU,9.52390946537981,0.295,0.3337
AT,SA,5.075173815233827,0.5234,0.4521
AT,SE,8.938794081433805,0.3182,0.3193
AT,SG,6.853299093186078,0.4165,0.4074
AT,SI,7.310550158534422,0.3926,0.3438
AT,SK,8.287025025165063,0.3461,0.3125
AT,TH,4.634728988229636,0.5538,0.5119
AT,TR,7.768956044538332,0.3701,0.3402
AT,UA,8.683724062303869,0.3288,0.3461
AT,US,12.96774258709245,0.1885,0.2627
AT,UY,8.066207568006265,0.3562,0.2893
AT,ZA,7.647308832356238,0.3759,0.3434
AU,AE,5.5134287461649825,0.507,0.4166
AU,AL,5.493061443340548,0.5083,0.4359
AU,AR,9.09884999594282,0.3248,0.2975
AU,AT,7.965545573129992,0.374,0.337
AU,BA,7.1770187659099,0.4125,0.3451
AU,BD,5.717027701406222,0.4944,0.4057
AU,BE,8.4071550862073,0.354,0.3261
AU,BG,6.1092475827643655,0.4709,0.4142
AU,BR,8.897272113133987,0.333,0.2955
AU,BY,6.985641817639208,0.4224,0.369
AU,CA,10.643160430533007,0.2678,0.2693
AU,CH,9.744022777885101,0.2997,0.2819
AU,CL,4.61512051684126,0.5666,0.5127
AU,CN,9.77741399528076,0.2984,0.2979
AU,CO,7.213031659834869,0.4106,0.3539
AU,CY,5.081404364984463,0.5348,0.4671
AU,CZ,9.441213969352303,0.3112,0.2924
AU,DE,11.539713441726612,0.2394,0.2737
AU,DK,9.070618428801046,0.3259,0.3005
AU,EE,6.073044534100405,0.473,0.4158
AU,ES,9.612065160468624,0.3046,0.3024
AU,FI,8.617762246337932,0.3448,0.3272
AU,FM,5.303304908059076,0.5203,
AU,FR,10.78981379989081,0.263,0.2703
AU,GB,11.552655663698305,0.2391,0.2651
AU,GE,4.653960350157523,0.5639,0.4849
AU,GR,8.039157390473237,0.3706,0.3232
AU,HK,10.217896751915566,0.2825,0.2624
AU,HR,6.025865973825314,0.4758,0.4004
AU,HU,7.571473648851271,0.3928,0.3496
AU,ID,8.70946507906336,0.3409,0.2802
AU,IE,7.786551806428712,0.3824,0.3394
AU,IL,8.70334075304372,0.3412,0.3286
AU,IN,10.807806912629063,0.2624,0.2693
AU,IR,6.693323668269949,0.438,0.3757
AU,IT,9.253974408996244,0.3186,0.3014
AU,JP,9.637306011530349,0.3037,0.2986
AU,KE,5.680172609017068,0.4966,0.41
AU,KH,8.980172205725008,0.3296,0.2521
AU,KR,8.521981708148035,0.349,0.3113
AU,LK,7.388946097618437,0.4018,0.321
AU,LT,6.131226489483141,0.4696,0.3969
AU,MA,6.654152520183219,0.4401,0.3342
AU,MX,6.302618975744905,0.4598,0.4157
AU,MY,8.098338846189057,0.3679,0.3154
AU,NG,5.476463551931511,0.5093,0.4492
AU,NL,10.203666216317192,0.283,0.2845
AU,NO,8.615226931687603,0.3449,0.3159
AU,NP,7.280008252884188,0.4072,0.3259
AU,NZ,10.73358838809481,0.2648,0.2281
AU,PE,4.867534450455582,0.5492,0.4942
AU,PH,8.75004942158424,0.3392,0.2851
AU,PK,8.127109185346375,0.3665,0.2994
AU,PL,9.347751727799142,0.3149,0.3127
AU,PT,7.80016307039296,0.3818,0.3372
AU,RO,7.1569563646156364,0.4135,0.3761
AU,RS,7.753623546559746,0.384,0.3307
AU,RU,9.929106565153747,0.2928,0.3184
AU,SE,8.907070776182689,0.3326,0.3206
AU,SG,9.262268464836541,0.3182,0.2963
AU,TH,7.630461261783627,0.3899,0.3305
AU,TL,5.53338948872752,0.5057,0.5552
AU,TR,7.89655270164304,0.3772,0.3342
AU,TT,5.560681631015528,0.504,0.4084
AU,TW,8.654517382279456,0.3433,0.3162
AU,UA,9.008346579384707,0.3285,0.3326
AU,US,14.037008756427555,0.175,0.2352
AU,VE,7.253470382684528,0.4086,0.3556
AU,VN,8.4040244933106,0.3541,0.3079
AU,ZA,8.327726166461412,0.3575,0.312
AW,AU,4.709530201312334,0.4857,0.545
AW,DE,4.912654885736052,0.4688,0.577
AW,NL,5.981414211254481,0.3863,0.4796
AW,US,6.408528791059498,0.3562,0.5172
AX,FI,5.84354441703136,0.4642,0.4698
AX,NL,5.062595033026967,0.5358,0.537
AZ,AM,4.672828834461906,0.4995,0.494
AZ,CA,5.153291594497779,0.464,0.5309
AZ,CN,4.709530201312334,0.4967,0.5598
AZ,DE,7.055312843339752,0.3445,0.4536
AZ,GB,4.68213122712422,0.4988,0.5849
AZ,IL,7.532088143541722,0.3194,0.382
AZ,IN,5.4680601411351315,0.4419,0.5157
AZ,RU,8.577347114235984,0.2699,0.3724
AZ,TR,8.213652703029998,0.2863,0.3197
AZ,UA,6.741700694652055,0.3621,0.4393
AZ,US,8.602453035367061,0.2688,0.4124
AZ,ZW,5.0106352940962555,0.4743,0.4239
BA,AT,7.216709486709457,0.337,0.3736
BA,AU,7.447751280047908,0.3252,0.3822
BA,CH,5.231108616854587,0.4568,0.5078
BA,CZ,4.6443908991413725,0.4994,0.5477
BA,DE,8.940891067785461,0.258,0.3669
BA,EE,4.61512051684126,0.5017,0.514
BA,ES,6.144185634125646,0.3974,0.4664
BA,FI,4.820281565605037,0.4863,0.5366
BA,FR,5.58724865840025,0.4327,0.5088
BA,GB,7.813995675002791,0.3073,0.408
BA,HK,5.662960480135946,0.4277,0.4778
BA,HR,7.5953872788539725,0.3179,0.3145
BA,IE,7.382124365737512,0.3285,0.3592
BA,IL,4.624972813284271,0.5009,0.5545
BA,IN,7.2640301428995295,0.3346,0.4146
BA,IT,6.406879986069314,0.3817,0.4366
BA,JO,4.875197323201151,0.4823,0.4458
BA,NL,7.9211727215870145,0.3023,0.3774
BA,RS,9.254452946594503,0.2457,0.2662
BA,RU,6.880384082186005,0.3549,0.4531
BA,SE,5.69035945432406,0.426,0.4845
BA,SI,6.018593214496234,0.4051,0.4159
BA,SK,5.393627546352362,0.4457,0.471
BA,UA,5.575949103146316,0.4335,0.5068
BA,US,9.878836189094999,0.2228,0.3615
BB,AR,5.942799375126701,0.4459,0.454
BB,CA,6.977281341630747,0.3819,0.4239
BB,CH,5.521460917862246,0.4743,0.489
BB,FR,5.030437921392435,0.5092,0.5444
BB,GB,8.183955717304954,0.3167,0.391
BB,US,8.183676582620658,0.3167,0.4307
BD,AE,5.986452005284438,0.4145,0.3862
BD,AU,7.6953031349635665,0.3212,0.3701
BD,BE,5.407171771460119,0.4518,0.4873
BD,BR,6.650279048587422,0.3755,0.4027
BD,CA,8.782629654920699,0.2728,0.3391
BD,CH,4.875197323201151,0.4888,0.5319
BD,CN,8.178358165605836,0.2987,0.3638
BD,DE,8.752265313595721,0.2741,0.3748
BD,ES,8.121777419161074,0.3013,0.3644
BD,FI,4.68213122712422,0.503,0.5463
BD,FR,7.089243155027514,0.3516,0.4241
BD,GB,8.705828110266784,0.276,0.3682
BD,GR,4.634728988229636,0.5066,0.5232
BD,HK,7.242082359256962,0.3437,0.3884
BD,ID,7.045776576879511,0.3539,0.3582
BD,IL,7.362010551259734,0.3376,0.3904
BD,IN,10.766546269813347,0.2022,0.2706
BD,IT,5.062595033026967,0.4755,0.5199
BD,JO,5.929589143389895,0.418,0.373
BD,JP,7.0587581525186645,0.3532,0.4135
BD,KE,7.68017564043659,0.3219,0.2984
BD,KR,5.739792912179234,0.43,0.4569
BD,LT,4.74493212836325,0.4984,0.4902
BD,MY,6.315358001522335,0.3947,0.4079
BD,NG,6.326149473155099,0.394,0.3965
BD,NL,7.337587743538596,0.3388,0.4057
BD,NZ,5.442417710521793,0.4494,0.4754
BD,PH,5.298317366548036,0.4591,0.4698
BD,PK,7.590852123688581,0.3262,0.3244
BD,RO,5.950642552587727,0.4167,0.4439
BD,RU,7.828436359157585,0.3148,0.4061
BD,SA,4.762173934797756,0.4971,0.4751
BD,SE,5.54907608489522,0.4423,0.4933
BD,SG,7.517520850603031,0.3298,0.3732
BD,TH,5.318119993844216,0.4578,0.4634
BD,TR,6.523562306149512,0.3826,0.4048
BD,TZ,5.0689042022202315,0.475,0.4195
BD,UA,7.602900462204755,0.3256,0.3953
BD,US,10.790678976585008,0.2015,0.329
BD,VN,4.68213122712422,0.503,0.5207
BE,AL,4.820281565605037,0.5486,0.484
BE,AR,7.133295954896068,0.4103,0.3872
BE,AT,7.874739125171811,0.3737,0.3413
BE,AU,9.333619388136354,0.3108,0.2991
BE,BG,6.4425401664681985,0.4476,0.3946
BE,BR,7.497207223203318,0.3919,0.3584
BE,CA,9.548810611260068,0.3025,0.3084
BE,CH,10.027385189192366,0.2847,0.2717
BE,CL,5.968707559985366,0.475,0.4204
BE,CN,7.134093721192866,0.4103,0.4143
BE,CO,5.8971538676367405,0.4793,0.4284
BE,CZ,8.71308886823731,0.3362,0.3218
BE,DE,11.487956314146684,0.2365,0.2753
BE,DK,8.017637159908478,0.3671,0.346
BE,EE,7.890582534656536,0.373,0.3188
BE,EG,9.638414622945206,0.2991,0.2207
BE,ES,10.741059699698878,0.26,0.2625
BE,FI,8.287276755814599,0.3548,0.3416
BE,FR,11.23744860495681,0.2441,0.256
BE,GB,10.8627419838424,0.256,0.2871
BE,GP,5.5053315359323625,0.5035,0.5042
BE,GR,7.86172707782398,0.3743,0.3315
BE,HK,6.342121418721152,0.4533,0.4371
BE,HR,7.149131598557407,0.4095,0.3369
BE,HU,7.415175109613295,0.396,0.3573
BE,ID,5.442417710521793,0.5075,0.4533
BE,IE,7.365812837209472,0.3985,0.36
BE,IL,8.420462002456466,0.3489,0.3407
BE,IN,9.96189796008255,0.287,0.2985
BE,IS,4.68213122712422,0.5582,0.4967
BE,IT,8.940891067785461,0.3267,0.3139
BE,JP,8.387995252944556,0.3503,0.3497
BE,LU,8.670943791222156,0.338,0.3101
BE,MV,5.220355825078324,0.5218,0.4027
BE,NL,10.903439054380268,0.2547,0.2609
BE,NO,8.049427057110695,0.3656,0.3409
BE,NP,7.58629630715272,0.3876,0.3106
BE,PE,7.003065458786462,0.4171,0.3606
BE,PL,8.791029857045965,0.3329,0.3352
BE,PS,4.844187086458591,0.547,0.4471
BE,PT,8.440744019252831,0.348,0.3082
BE,RO,8.076826031298808,0.3643,0.3313
BE,RS,4.77912349311153,0.5515,0.5071
BE,RU,9.319643106866632,0.3114,0.3417
BE,SA,5.407171771460119,0.5097,0.4289
BE,SE,9.14782646658694,0.3182,0.3109
BE,SG,7.61085279039525,0.3864,0.3686
BE,SI,8.443115988019922,0.3479,0.2907
BE,SK,8.029758520440822,0.3665,0.3241
BE,SY,6.082218910376446,0.4683,0.4676
BE,TH,5.996452088619021,0.4734,0.4198
BE,TR,7.705262474866325,0.3818,0.3433
BE,UA,8.87458787627932,0.3294,0.3381
BE,US,12.96499352158567,0.1959,0.2628
BE,ZA,8.025843344150903,0.3667,0.3256
BF,RU,5.594711379601839,,0.5256
BG,AT,5.75890177387728,0.4701,0.4564
BG,AU,7.731492029245684,0.3619,0.3684
BG,BA,4.672828834461906,0.5426,0.5045
BG,BE,8.935903526274423,0.3083,0.3037
BG,BR,6.790097235513905,0.4101,0.395
BG,BY,6.306275286948016,0.4373,0.4069
BG,CA,8.738254576526122,0.3165,0.341
BG,CD,5.662960480135946,0.4761,0.4034
BG,CH,8.982184278838428,0.3064,0.3115
BG,CL,4.634728988229636,0.5453,0.5112
BG,CN,7.646353722445999,0.366,0.3887
BG,CZ,7.379008127628304,0.3793,0.3833
BG,DE,11.184351951142371,0.2281,0.2849
BG,DK,7.336936913707618,0.3814,0.3789
BG,EE,5.1298987149230735,0.5108,0.477
BG,ES,9.001346243766392,0.3056,0.3264
BG,FR,9.021235862885396,0.3048,0.3353
BG,GB,10.813438228664085,0.2398,0.2888
BG,GR,6.369900982828227,0.4336,0.4096
BG,HK,6.983789965258135,0.3997,0.4018
BG,HU,5.568344503761097,0.4821,0.4626
BG,IE,5.616771097666572,0.479,0.4596
BG,IL,7.692569648067906,0.3638,0.3742
BG,IN,9.332646496360152,0.2924,0.3223
BG,IT,8.39479954320217,0.3313,0.3371
BG,JP,7.621684998724611,0.3672,0.3852
BG,MX,5.966146739123692,0.4574,0.4358
BG,NL,10.146747407435162,0.2622,0.2866
BG,NO,8.195609567288775,0.3402,0.3342
BG,PH,5.0369526024136295,0.5171,0.4878
BG,PK,6.70808408385307,0.4146,0.3702
BG,PL,8.635687085464026,0.3209,0.3418
BG,PT,6.09807428216624,0.4495,0.4281
BG,PY,5.393627546352362,0.4934,0.4129
BG,RO,7.009408932708637,0.3984,0.3838
BG,RS,6.61472560020376,0.4198,0.3897
BG,RU,9.477462530462603,0.2868,0.3355
BG,SE,7.893198869544609,0.3542,0.3653
BG,SG,7.4821189235521155,0.3741,0.3749
BG,SI,8.101374671228582,0.3445,0.3058
BG,SK,8.047509510981422,0.347,0.3233
BG,TR,6.665683717782408,0.4169,0.3969
BG,UA,9.407550541263888,0.2894,0.3166
BG,US,12.243864453669376,0.1978,0.2831
BG,ZA,6.171700597410915,0.4451,0.4227
BH,AT,5.093750200806762,0.4634,0.4999
BH,DE,6.431331081933479,0.3751,0.4865
BH,GB,7.336285660021297,0.3244,0.4311
BH,HK,4.8283137373023015,0.483,0.533
BH,IN,8.735203590618699,0.2582,0.3466
BH,MA,5.5909869805108565,0.4286,0.3995
BH,MY,6.375024819828097,0.3785,0.4044
BH,NL,6.253828811575473,0.3859,0.4637
BH,PL,4.919980925828125,0.4761,0.5434
BH,SA,6.690842277418564,0.3599,0.3495
BH,SG,5.0369526024136295,0.4675,0.5174
BH,US,8.124743020385568,0.2854,0.4333
BJ,BE,4.962844630259907,0.4523,0.5171
BJ,CH,4.709530201312334,0.4722,0.5434
BJ,FR,7.1631723908466425,0.3067,0.4203
BJ,MA,5.111987788356544,0.4409,0.4327
BJ,NG,6.709304340258298,0.333,0.3747
BJ,NL,4.962844630259907,0.4523,0.5437
BJ,US,6.444131256700441,0.3492,0.5153
BM,BG,4.90527477843843,0.4782,0.4933
BM,CA,4.6443908991413725,0.4988,0.5652
BM,CH,5.6131281063880705,0.4258,0.4832
BM,GB,6.150602768446279,0.3892,0.4941
BM,SE,5.902633333401366,0.4058,0.4715
BM,US,8.54461378699223,0.2553,0.4149
BN,AT,4.718498871295094,0.4961,0.5262
BN,MY,4.90527477843843,0.4798,0.4993
BN,US,6.336825731146441,0.3636,0.521
BO,AR,7.934871565945177,0.3357,0.3478
BO,BR,6.744059186311348,0.398,0.3975
BO,CA,5.488937726156687,0.475,0.5094
BO,CL,5.75890177387728,0.4574,0.4336
BO,CO,7.398174092970465,0.3626,0.3445
BO,DE,7.950854857719988,0.3349,0.4101
BO,DO,4.844187086458591,0.5197,0.4367
BO,ES,8.32093496888341,0.3175,0.3554
BO,FR,7.333023014386481,0.366,0.4117
BO,IN,7.447751280047908,0.36,0.4055
BO,MX,8.027150106832774,0.3313,0.3261
BO,NL,4.770684624465665,0.525,0.5567
BO,US,9.239607869656751,0.2778,0.3862
BQ,US,4.653960350157523,,0.6197
BR,AE,6.361302477572996,0.4459,0.3637
BR,AR,10.592074350339741,0.2593,0.2434
BR,AT,8.240121298076472,0.3507,0.3245
BR,AU,9.574219304763417,0.2955,0.2899
BR,BE,8.484876589939695,0.3398,0.3227
BR,BG,6.576469569048224,0.4338,0.3869
BR,BO,6.9865664594064265,0.4117,0.36
BR,CA,10.779706008780574,0.2531,0.2648
BR,CH,9.041685005946043,0.3164,0.3091
BR,CL,7.7284157798410416,0.3744,0.3243
BR,CN,8.17695386822578,0.3535,0.3639
BR,CO,8.520786726926367,0.3383,0.2925
BR,CZ,9.959915143834772,0.2812,0.2732
